"","IRI_KEY","WEEK","SY","GE","VEND","ITEM","UNITS","DOLLARS","F","D","PR","UPC","VOL_EQ","PPU"
"245",8041587,1134,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"246",8041587,1135,0,1,37000,407,3,7.47,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"247",8041587,1136,0,1,37000,407,6,14.94,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"248",8041587,1137,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"249",8041587,1138,0,1,37000,407,3,7.47,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"250",8041587,1139,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"251",8041587,1140,0,1,37000,407,4,9.96,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"252",8041587,1141,0,1,37000,407,4,9.96,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"253",8041587,1142,0,1,37000,407,12,20.28,"B",0,1,"00-01-37000-00407",1.125,1.69
"254",8041587,1143,0,1,37000,407,4,9.96,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"255",8041587,1145,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
